id,name,title,organization,groups,num_resources,formats,metadata_modified,license_id,url_portal,first_resource_url,first_resource_format,tema_principal,todos_los_temas,keywords_encontradas,notes_preview
11436f0c-082b-4e5b-9659-005f5b528bde,centros-educativos-en-valencia,Centres Educatius en València,Ajuntament de València,educacion,3,CSV|GEOJSON|SHP,2026-03-19,cc-by,https://opendata.vlci.valencia.es/dataset/centros-educativos-en-valencia,https://opendata.vlci.valencia.es/dataset/11436f0c-082b-4e5b-9659-005f5b528bde/resource/938e34b7-bb7d-4b0c-8176-3602d47ebd6a/download/centros-educativos-en-valencia.geojson,GeoJSON,equipamientos,equipamientos,"equipamientos=educac,escola,escuel","Centres educatius que inclouen els centres de batxillerat, cicles formatius, centres d'educació d'adults, d'educació especial, d'infantil primer i segon cicle, de primària, de secundària obligatòria, centres d'ensenyances elementals i professionals de dansa i música, centres d'estudis superiors de d"
ef51bc65-073e-4370-8f54-b0664dad0a13,dataset_pasos-sanciones_mobilidad,Informació quadre de mando àrea de prioritat residència (APR),Ajuntament de València,sector-publico,1,CSV,2026-03-17,cc-by,https://opendata.vlci.valencia.es/dataset/dataset_pasos-sanciones_mobilidad,https://opendata.vlci.valencia.es/dataset/ef51bc65-073e-4370-8f54-b0664dad0a13/resource/f17c25cc-05aa-4973-beaa-841f7a74dbb7/download/dataset_pasos-sanciones_mobilidad.csv,CSV,equipamientos,equipamientos,equipamientos=residenci,"Dades mensuals i per cada u dels accesos (Corona, Portal Nou, …):  - Número passos totals  - Número de sancions propostes"
6b0b7ec3-0aff-4757-bf1c-0a95cda7e98d,rvvcca_d_horarios_2021-2022,Dades per hores qualitat aire 2021-2022,Ajuntament de València,"medio-ambiente, salud",1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/rvvcca_d_horarios_2021-2022,https://opendata.vlci.valencia.es/dataset/6b0b7ec3-0aff-4757-bf1c-0a95cda7e98d/resource/19b5a1a7-5888-4d3e-b69b-3c1436d64e6e/download/rvvcca_d_horarios_2021-2022.csv,CSV,equipamientos,equipamientos,equipamientos=salud,"Dades diàries de qualitat de l'aire de les estaciones de la xarxa de vigilància de la ciutat de València. Estacions: Avda. Francia, Bulevar Sud, Molí del Sol, Pista Silla, Politècnic, Vivers, Centre, Conselleria Meteo, Nazaret Meteo, Port València Paràmetres: PM1, PM2.5, PM10, NO, NO2, NOx, O3, SO2,"
81e947f7-4be5-4e2e-b73e-4a74c9c0b15b,rvvcca_d_horarios_2016-2020,Dades per hores qualitat aire 2016-2020,Ajuntament de València,"medio-ambiente, salud",1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/rvvcca_d_horarios_2016-2020,https://opendata.vlci.valencia.es/dataset/81e947f7-4be5-4e2e-b73e-4a74c9c0b15b/resource/786675f9-6cff-4fd5-9946-ccbc4d8c87c8/download/rvvcca_d_horarios_2016-2020.csv,CSV,equipamientos,equipamientos,equipamientos=salud,"Dades per hores de qualitat de l'aire de les estaciones de la xarxa de vigilància de la ciutat de València. Estacions: Av. França, Bulevard Sud, Molino del Sol, Pista Silla, Politècnic, Vivers, Centre, Conselleria Meteo, Natzaret Meteo, Port València Paràmetres: PM1, PM2.5, PM10, NO, NO2, NOx, O3, S"
8338f568-6082-4656-b22d-5f3552451d59,plazas-vacantes-ayuntamiento-valencia,Places vacants Ajuntament València 2023 - 2025,Ajuntament de València,sector-publico,1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/plazas-vacantes-ayuntamiento-valencia,https://opendata.vlci.valencia.es/dataset/8338f568-6082-4656-b22d-5f3552451d59/resource/749f8b6f-ba1c-480a-b72c-a1a8798acc93/download/plazas-vacantes-ayuntamiento-valencia.csv,CSV,equipamientos,equipamientos,"equipamientos=educac,escola","Places vacants a l'Ajuntament de València de 2023 a 2025 per nivells i servicis. Es descriuen el nombre de places vacants de les places assignades a cada servici per categories. * A1: Nombre de places vacants per al nivell A1. Per a l'accés als cossos o escales del subgrup A1, s'exigirà estar en pos"
4e9cd4f5-cff7-4cf2-b48e-6da4a4cd41b8,niveles-y-servicios-rrcc-2023-2024,Nivells i servicis RRCC 2023 - 2024,Ajuntament de València,hacienda,1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/niveles-y-servicios-rrcc-2023-2024,https://opendata.vlci.valencia.es/dataset/4e9cd4f5-cff7-4cf2-b48e-6da4a4cd41b8/resource/50bc28c5-25bf-4b62-8e97-e27aab4241a8/download/niveles-y-servicios-rrcc.csv,CSV,equipamientos,equipamientos,"equipamientos=educac,escola","Nivells dels diferents servicis de l'Ajuntament de València per any registrats en RRCC. Es descriuen les places per categories assignades a cada servici. * A1: Nombre de places assignades per al nivell A1. Per a l'accés als cossos o escales del subgrup A1, s'exigirà estar en possessió del títol univ"
cc048105-1f73-4c6f-97a1-2225e75e2973,zones-zas-zonas-zas,Zones ZAS,Ajuntament de València,salud,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-28,cc-by,https://opendata.vlci.valencia.es/dataset/zones-zas-zonas-zas,https://geoportal.valencia.es/server/rest/services/OPENDATA/SociedadBienestar/MapServer/5/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,equipamientos=salud,Mapa de Zones acústicament saturades.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
b490339b-5f15-4e61-bf16-06156028f98a,zones-jocs-infantils-zona-juegos-infantiles,Zones Jocs Infantils,Ajuntament de València,"educacion, sociedad-bienestar",5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-28,cc-by,https://opendata.vlci.valencia.es/dataset/zones-jocs-infantils-zona-juegos-infantiles,https://geoportal.valencia.es/server/rest/services/OPENDATA/MedioAmbiente/MapServer/166/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,equipamientos=educac,Ubicació de parcs infantils i zones de jocs infantils en el municipi de València.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
54365c86-5d83-4d84-bf08-4c0f34fc6d47,majors-mayores,Majors,Ajuntament de València,sociedad-bienestar,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-23,cc-by,https://opendata.vlci.valencia.es/dataset/majors-mayores,https://geoportal.valencia.es/server/rest/services/OPENDATA/SociedadBienestar/MapServer/24/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,contexto","equipamientos=mayor; contexto=edad,edat",Associacions i centres destinats a la tercera edat.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
1d31add2-a9d6-424f-901e-b6c84c4864a4,area-prioridad-residencial,Area Prioritat Residencial,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-13,cc-by,https://opendata.vlci.valencia.es/dataset/area-prioridad-residencial,https://geoportal.valencia.es/server/rest/services/OPENDATA/Trafico/MapServer/1/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion","equipamientos=residenci; edificacion=edifici,residencial",Conté les àrees georeferenciades demarcades com a Àrea de Prioritat Residencial en el centre de València.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
8cd964fb-bcb9-4435-9bcb-6f5eae956ac6,consumo-electrico-2018-2022,Consum elèctric 2018-2022,Ajuntament de València,medio-ambiente,1,XLSX,2026-02-09,cc-by,https://opendata.vlci.valencia.es/dataset/consumo-electrico-2018-2022,https://opendata.vlci.valencia.es/dataset/8cd964fb-bcb9-4435-9bcb-6f5eae956ac6/resource/348afc09-bd15-4d44-9f4a-2a35adaf83bd/download/consumo-electrico-2018-2022.xlsx,XLSX,equipamientos,equipamientos,equipamientos=colegio,"Valor en kiloWatios / hora i en euros del consum d'electricitat a València, desglossat per mesos (de 2018 a 2022) , i també, desglossat en el consumit en col·legis, enllumenat públic i dependències (quantitat d'energia que es necessita importar per a poder proveir-se en forma d'electricitat)."
058cca56-eee6-49fa-ae7a-0ae83cb0de63,is_sct_230307,Número de incidències,Ajuntament de València,,1,CSV,2024-04-29,cc-by,https://opendata.vlci.valencia.es/dataset/is_sct_230307,https://datosbi.vlci.valencia.es/pentaho/plugin/cda/api/doQuery?path=/public/vlci/datosabiertos/movilidad_impulso_vehiculo_electrico.cda&dataAccessId=kpi_vehiculos_electricos&paramkpi=IS_SCT_230307&_TRUST_USER_=publicoda&outputType=csv,CSV,equipamientos,equipamientos,equipamientos=equipament,Número de incidències en equipament registrades en el període desagregades per tipus
5098c2ff-27cf-4b2a-9b58-2f4acf974b4d,arees-escolaritzacio,Àrees Escolarització,Ajuntament de València,educacion,8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-13,cc-by,https://opendata.vlci.valencia.es/dataset/arees-escolaritzacio,https://geoportal.valencia.es/server/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Àrees_escolarització___Áreas_escolarización,WFS,equipamientos,equipamientos,"equipamientos=educac,escola",Àrees d’escolarització.    * Zona: Àrea d’escolarització.
66be1f3c-2c05-49a9-a2a7-8b8605bf78f9,equipaments-municipales,Equipaments Municipales,Ajuntament de València,"cultura-ocio, sociedad-bienestar",8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-11,cc-by,https://opendata.vlci.valencia.es/dataset/equipaments-municipales,https://geoportal.valencia.es/server/services/OPENDATA/SociedadBienestar/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Equipamients_municipals___Equipamientos_municipales,WFS,equipamientos,"equipamientos,contexto","equipamientos=equipament,sanitari; contexto=carrer","Equipaments de la ciutat  (infociutat): Biblioteques, Centres juvenils, Centres Socials, Correus, Instal·lacions esportives, Centres educatius, Instal·lacions sanitàries, Mercats, Museos, Oficines Municipals, Policia, Teatres, Restaurantes, Allotjaments, Quioscos venda títols EMT    * Equipamien: No"
b7378509-cdf4-4bf6-9b63-30bbc7da42eb,mapa-soroll-nit-23-7h,Mapa Soroll Nit (23-7h),Ajuntament de València,"medio-ambiente, salud",8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-08,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-nit-23-7h,https://geoportal.valencia.es/server/services/OPENDATA/Salud/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Mapa_soroll_nit___Mapa_ruido_noche,WFS,equipamientos,equipamientos,equipamientos=salud,Lnoche: (Índex de soroll nit). Índex de soroll associat a la molèstia durant el període vespertí. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes nocturns d’un any (23:00 h.– 07:00 h.)    * Id: Identificador del póligon.  * Gridcode: Codi de nivell del soroll d’1 a 5.
f6d7008e-4be4-43ca-8f61-e9d4f68b91e9,mapa-soroll-dia-7h-19h,Mapa Soroll Dia (7h-19h),Ajuntament de València,"medio-ambiente, salud",8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-08,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-dia-7h-19h,https://geoportal.valencia.es/server/services/OPENDATA/Salud/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Mapa_soroll_24h___Mapa_ruido_24h,WFS,equipamientos,equipamientos,equipamientos=salud,Ldia: (Índex de soroll dia). Índex de soroll associat a la molèstia durant el període diürn. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes diürns d’un any (07:00 h. – 19:00 h.)     * Id: Identificador del póligon.  * Gridcode: Codi de nivell del soroll d’1 a 5.
5599384b-55fb-4884-bc7b-8c42a1a36647,mapa-soroll-lden-24-h,Mapa Soroll LDen 24 h,Ajuntament de València,"medio-ambiente, salud",8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-08,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-lden-24-h,https://geoportal.valencia.es/server/services/OPENDATA/Salud/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Mapa_soroll_dia___Mapa_ruido_día,WFS,equipamientos,equipamientos,"equipamientos=mayor,salud",Lden: (Índex de soroll dia-vesprada-nit). Índex de soroll associat a la molèstia global. Representa un valor mitjà dels tres períodes dia/ vesprada/nit donant major importància als nivells de vesprada i de nit per ser períodes mes sensibles als nivells de soroll.    * Id: Identificador del póligon. 
abdb0ae3-d6e7-4318-a9e8-ed7f972a0346,mapa-soroll-vesprada-19-23h,Mapa Soroll Vesprada (19-23h),Ajuntament de València,"medio-ambiente, salud",8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2022-04-05,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-vesprada-19-23h,https://geoportal.valencia.es/server/services/OPENDATA/Salud/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=Mapa_soroll_vesprada___Mapa_ruido_tarde_,WFS,equipamientos,equipamientos,equipamientos=salud,Ltarde:(Índex de soroll vesprada). Índex de soroll associat a la molèstia durant el període vespertí. Nivell sonor mig a llarg termini determinat al llarg de tots els períodes vespertins d’un any (19:00 h. – 23:00 h.).    * Id: Identificador del póligon.  * Gridcode: Codi de nivell del soroll d’1 a 
86123d64-c767-4ab0-8e2b-446904b89fdc,free-housing-square-meter-price,Habitatge lliure (preu metre quadrat),Ajuntament de València,,3,CSV,2026-04-02,cc-by,https://opendata.vlci.valencia.es/dataset/free-housing-square-meter-price,https://opendata.vlci.valencia.es/dataset/86123d64-c767-4ab0-8e2b-446904b89fdc/resource/21336b01-62d5-4c8f-b94c-4f9a2d005f1b/download/preu_habitatge-val.csv,CSV,edificacion,edificacion,"edificacion=habitatg,vivienda","Preu per metre quadrat dels habitages lliures, a les principals ciutats, a la Comunitat Valenciana i a Espanya"
9397a072-e321-4ba0-8d19-1333ba0de0f5,servicios-e-instalaciones,Mobiliari urbà,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/servicios-e-instalaciones,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/323/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=construcci,"Línies tancades que representen el mobiliari urbà superficial que es troba a la ciutat. * Elemento: Tipus d'element. Possibles valors (domini): ESCOCELL, APARCABICIS, ASCENSOR, VIA PUBLICA, BUZON, CASETA, BANC, PARADA BUS, FANAL, FONT, EMBORNAL, JARDINERA, JOCS INFANTILS, QUIOSC, MONUMENT, PAPERERA,"
26bffe17-1a4e-4a9d-b84f-95be5fb2f126,egistro-de-programas-de-actuacion-integrada-registre-de-programes-dactuacio-int,Registre de Programes d'Actuació Integrada,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/egistro-de-programas-de-actuacion-integrada-registre-de-programes-dactuacio-int,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/296/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=catastr,edifici","Informació detallada de cada Programa d'Actuació Integrada, incloent-hi el seu identificador, data de registre, informació de l'agent urbanitzador, descripció, ubicació geogràfica i documents relacionats. Estos documents poden incloure plans, informes tècnics i altres documents relacionats.    Font:"
0b3d0037-5fe3-4029-947a-0cd20ce7dbff,registro-de-programas-de-actuacion-aislada-registre-de-programes-dactuacio-ailla,Registre de Programes d'Actuació Aïllada,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/registro-de-programas-de-actuacion-aislada-registre-de-programes-dactuacio-ailla,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/295/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=catastr,Té com a objectiu primordial el solucionar els problemes urbanístics que impedixen l'edificació de parcel·les.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Valor: Dades Geoespacials
a514a36d-b0fe-4c7c-9869-1f1e80e4d7d1,programas-de-actuacion-integrada-programes-dactuacio-integrada,Programes d'Actuació Integrada,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/programas-de-actuacion-integrada-programes-dactuacio-integrada,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/298/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=catastr,edifici",Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata relacionades amb programes d'actuació integrada per al terme municipal de València.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjun
a93f1fed-55b1-419d-a93a-5a2bad95c125,parcelles-cadastrals-rustica-parcelas-catastrales-rustica,Parcel·les cadastrals rústica,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/parcelles-cadastrals-rustica-parcelas-catastrales-rustica,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/213/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=catastr,Parcel·les cadastrals rústica.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Valor: Dades Geoespacials
5a486dce-8591-45bf-925a-b8f81e8aeab8,libro-registro-solares-libre-registre-solars,Llibre Registre Solars,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/libro-registro-solares-libre-registre-solars,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/286/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=catastr,edifici","Conté detalls sobre els solars registrats a València, indicant la seua ubicació, superfície, característiques legals i administratives, així com la seua referència cadastral.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Val"
3c677170-a396-46f9-b21e-10e7249f7bb5,libro-registro-edificios-llibre-registre-edificis,Llibre Registre Edificis,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/libro-registro-edificios-llibre-registre-edificis,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/294/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=catastr,edifici", Dades sobre edificis públics i solars inscrits en el Registre.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Valor: Dades Geoespacials
69d302bd-8f13-4b5d-a398-276224b2e61d,illes-amb-dades-de-poblacio-manzanas-con-datos-de-poblacion,Illes,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/illes-amb-dades-de-poblacio-manzanas-con-datos-de-poblacion,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/215/query?where=1=1&outFields=*&f=json,JSON,edificacion,"edificacion,contexto","edificacion=catastr,manzana; contexto=demograf,población",Illes de la ciutat de València.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Valor: Dades Geoespacials    
8241c45e-ab5f-4dcb-a522-0bf1eda3460f,catalogo-urbano,"Catàleg estructural urbà (BIC, BRL, BC, CH o NHT)",Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/catalogo-urbano,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/322/query?where=1=1&outFields=*&f=json,JSON,edificacion,"edificacion,contexto",edificacion=construcci; contexto=barri,"Catàleg de Béns protegits que representa tots aquells béns immobles catalogats d'acord amb la LOTUP. En el catàleg estructural s'inclouen aquells qualificats com BIC, BRL, BC, CH o NHT. Determina aquells elements territorials, espais o béns immobles que, en raó dels seus especials valors culturals, "
2bad0e6a-25b1-48a8-9caf-324c0c0283c8,catalogo-rural-lineas,"Catàleg estructural rural (BIC, BRL, BC, CH o NHT) - línies",Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/catalogo-rural-lineas,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/321/query?where=1=1&outFields=*&f=json,JSON,edificacion,"edificacion,contexto",edificacion=construcci; contexto=barri,"Catàleg de Béns protegits que representa tots aquells béns immobles catalogats d'acord amb la LOTUP. En el catàleg estructural s'inclouen aquells qualificats com BIC, BRL, BC, CH o NHT. Determina aquells elements territorials, espais o béns immobles que, en raó dels seus especials valors culturals, "
21069ef9-2dad-4aa0-b008-74404e46e156,catalogo-rural,"Catàleg estructural rural (BIC, BRL, BC, CH o NHT) - àrees",Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/catalogo-rural,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/320/query?where=1=1&outFields=*&f=json,JSON,edificacion,"edificacion,contexto",edificacion=construcci; contexto=barri,"Catàleg de Béns protegits que representa tots aquells béns immobles catalogats d'acord amb la LOTUP. En el catàleg estructural s'inclouen aquells qualificats com BIC, BRL, BC, CH o NHT. Determina aquells elements territorials, espais o béns immobles que, en raó dels seus especials valors culturals, "
131dd177-9f09-49ad-b33a-064c2b3cccef,cartografia-base-vorades-bordillos,Cartografia Base Vorades,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-vorades-bordillos,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/307/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=catastr,edifici","Informació geoespacial sobre vorades en una varietat d'entorns, incloses voreres, estacionaments, vorals, entrades de túnels, camins, carreteres, carrils per a bicicletes, cunetes, esplanades, límits de paviment, creus per als vianants, pontons, ponts, baranes i sendes.    Font: Geoportal https://ge"
7f30ab6d-9547-4248-936f-2ab282fab321,xarxa-topografica-municipal-red-topografica-municipal,Xarxa Topogràfica Municipal,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-28,cc-by,https://opendata.vlci.valencia.es/dataset/xarxa-topografica-municipal-red-topografica-municipal,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/0/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=edifici,Xarxa Topogràfica Municipal.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos  
f1cf4ed3-ebcc-4999-894e-0e08a49cc7ad,vivendes-proteccio-publica-vpp-viviendas-proteccion-publica-vpp,Vivendes Protecció Pública (VPP),Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-26,cc-by,https://opendata.vlci.valencia.es/dataset/vivendes-proteccio-publica-vpp-viviendas-proteccion-publica-vpp,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/227/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,"edificacion=edifici,vivienda","Localització de les vivendes de protecció pública, diferenciant les que tenen licència d'obra i les que estàn finalitzades.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos"
33b89334-085f-4ff2-9613-385405cab287,ruta-del-patrimonio-industrial-del-grao,Ruta del Patrimoni Industrial del Grau,Ajuntament de València,turismo,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-25,cc-by,https://opendata.vlci.valencia.es/dataset/ruta-del-patrimonio-industrial-del-grao,https://geoportal.valencia.es/server/rest/services/OPENDATA/Turismo/MapServer/1/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=edifici,Ruta del Patrimoni Industrial del Grau.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
25de9860-de8b-4ba5-b317-09b5bc99df61,quioscs-premsa-quioscos-prensa,Quioscs premsa,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-24,cc-by,https://opendata.vlci.valencia.es/dataset/quioscs-premsa-quioscos-prensa,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/219/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=edifici,"Quioscos en el domini públic municipal destinats a la venda de premsa, revistes i altres articles. Inclou informació sobre la ubicació, la titularitat i el tipus de quiosc.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos"
b7dfe98a-a12c-4296-8d8c-5c49a4fce7b2,quioscs-flors-quioscos-flores,Quioscs flors,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-24,cc-by,https://opendata.vlci.valencia.es/dataset/quioscs-flors-quioscos-flores,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/220/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=edifici,"Quioscos en el domini públic municipal destinats a l'exposició i venda de flors, plantes i llavors. Inclou informació sobre la ubicació, la titularitat i el tipus de quiosc.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos"
f1b82a0f-2a34-4c1c-a18a-5fdda72a4960,quiosc-once-quiosco-once,Quiosc ONCE,Ajuntament de València,sociedad-bienestar,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-24,cc-by,https://opendata.vlci.valencia.es/dataset/quiosc-once-quiosco-once,https://geoportal.valencia.es/server/rest/services/OPENDATA/SociedadBienestar/MapServer/3/query?where=1=1&outFields=*&f=json,JSON,edificacion,edificacion,edificacion=edifici,Quioscos en el domini públic municipal destinats a la venda dels productes que comercialitza l'Organització Nacional de Cecs Espanyols (ONCE).    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos
