localId,anio_construccion,anio_ultima_reforma,uso
000803700YJ26H,1890,2006,1_residential
000803800YJ26H,1900,1995,1_residential
000803900YJ26H,1930,2000,1_residential
000804000YJ26H,1930,1930,1_residential
000804100YJ26H,1890,1890,1_residential
000804200YJ26H,1960,1960,3_industrial
000804400YJ26H,1900,1900,1_residential
000804500YJ26H,1860,1860,1_residential
000804600YJ26H,1920,2010,1_residential
000804700YJ26H,1880,1880,1_residential
000804800YJ26H,1940,1940,1_residential
000804900YJ26H,1950,1950,1_residential
000805000YJ26H,1920,1920,1_residential
000805100YJ26H,1930,1995,1_residential
000900100YJ26F,1970,1970,3_industrial
000900100YJ26G,1920,1920,1_residential
000900100YJ26H,1928,1928,1_residential
000900100YJ27D,1930,1930,1_residential
000900100YJ27E,1900,2014,1_residential
000900100YJ35C,1968,1968,1_residential
000900200YJ26F,1920,1920,1_residential
000900200YJ26G,1920,1920,1_residential
000900200YJ27D,1930,1930,1_residential
000900200YJ35C,1920,1995,1_residential
000900300YJ26F,1940,1940,1_residential
000900300YJ26H,1930,1930,1_residential
000900300YJ27D,1900,2015,1_residential
000900300YJ35C,1982,1982,1_residential
000900400YJ26F,1920,1920,1_residential
000900400YJ26H,1960,1960,
000900400YJ35C,1983,1983,1_residential
000900500YJ26F,2012,2012,3_industrial
000900500YJ26G,1940,1940,1_residential
000900500YJ26H,1960,1960,1_residential
000900500YJ27D,1930,1930,1_residential
000900500YJ35C,1950,1950,1_residential
000900600YJ26G,1900,1900,1_residential
000900600YJ26H,1930,1930,1_residential
000900600YJ27D,1930,1930,1_residential
000900600YJ35C,1970,1995,1_residential
000900700YJ26G,1900,1900,1_residential
000900700YJ26H,1930,1930,1_residential
000900700YJ35C,1970,1970,1_residential
000900800YJ26G,1965,1965,1_residential
000900800YJ26H,1920,1920,1_residential
000900800YJ35C,1890,1890,1_residential
000900900YJ26G,1940,1940,1_residential
000900900YJ26H,1920,1920,1_residential
000900900YJ35C,1965,1980,1_residential
000901000YJ26G,1900,1900,1_residential
000901000YJ26H,1920,1920,1_residential
000901000YJ35C,1940,1940,1_residential
000901100YJ26G,1900,1900,1_residential
000901100YJ26H,1920,1920,1_residential
000901100YJ35C,1958,1958,1_residential
000901200YJ26G,1940,1940,1_residential
000901200YJ26H,1930,1930,1_residential
000901200YJ35C,1945,1945,1_residential
000901300YJ26H,1930,1930,1_residential
000901300YJ35C,1970,1990,1_residential
000901400YJ26G,1900,1980,3_industrial
000901400YJ26H,1930,1930,1_residential
000901400YJ35C,1970,1970,1_residential
000901500YJ26G,1900,1900,1_residential
000901500YJ26H,1930,1930,1_residential
000901600YJ26G,1940,1940,1_residential
000901600YJ27D,1930,1930,1_residential
000901700YJ26H,1950,2009,1_residential
000901700YJ27D,1930,1990,1_residential
000901800YJ26G,1920,1920,1_residential
000901800YJ26H,1954,1954,1_residential
000901800YJ27D,1920,1920,3_industrial
000901900YJ26H,1953,1953,1_residential
000901900YJ27D,1924,1924,1_residential
000902000YJ26G,1910,1910,1_residential
000902000YJ26H,1960,1995,3_industrial
000902000YJ27D,1924,1924,1_residential
000902100YJ27D,1900,1900,1_residential
000902200YJ27D,1923,1923,1_residential
000902300YJ26G,1900,1900,1_residential
000902300YJ26H,1930,1930,1_residential
000902300YJ27D,1922,1922,1_residential
000902400YJ26G,1941,1941,1_residential
000902400YJ26H,1963,1963,3_industrial
000902400YJ27D,1930,1930,1_residential
000902500YJ26G,1940,1940,1_residential
000902500YJ26H,1949,1949,1_residential
000902500YJ27D,1930,1930,3_industrial
000902600YJ26G,1940,1940,1_residential
000902600YJ26H,1928,1980,1_residential
000902700YJ26G,1940,1940,1_residential
000902700YJ26H,1930,1980,1_residential
000902800YJ26G,1940,1940,1_residential
000902800YJ26H,1930,1930,1_residential
000902800YJ27D,1922,1922,1_residential
000902900YJ26G,1900,1900,1_residential
000902900YJ26H,1927,1927,1_residential
000902900YJ27D,1922,1922,1_residential
000903000YJ26G,1940,1940,1_residential
000903000YJ26H,1930,1930,1_residential
000903100YJ26G,1989,1989,3_industrial
000903100YJ26H,1945,1945,1_residential
000903200YJ26G,1900,1900,1_residential
000903200YJ26H,1974,1974,3_industrial
000903300YJ26G,1900,1900,1_residential
000903300YJ26H,1950,1980,3_industrial
000903400YJ26G,1900,1900,1_residential
000903500YJ26G,1900,1900,1_residential
000903500YJ26H,1930,2018,4_2_retail
000903600YJ26G,1900,1900,1_residential
000903600YJ26H,1945,1945,3_industrial
000903700YJ26G,1900,1900,1_residential
000903700YJ26H,1958,1958,3_industrial
000903800YJ26G,1920,1990,1_residential
000903800YJ26H,1958,1958,3_industrial
000903900YJ26G,1940,1940,3_industrial
000903900YJ26H,1950,1950,3_industrial
000904000YJ26G,1900,1900,1_residential
000904000YJ26H,1950,1950,3_industrial
000904100YJ26G,1900,1900,1_residential
000904100YJ26H,1930,1990,1_residential
000904200YJ26G,1980,1980,3_industrial
000904200YJ26H,1930,1995,1_residential
000904300YJ26G,2013,2013,4_3_publicServices
000904300YJ26H,1945,1945,3_industrial
000904400YJ26G,1940,1940,1_residential
000904400YJ26H,1926,1926,1_residential
000904500YJ26G,1940,1940,1_residential
000904500YJ26H,1965,1965,3_industrial
000904600YJ26H,1965,1965,3_industrial
000904700YJ26H,1965,1965,3_industrial
000904800YJ26H,1965,1965,3_industrial
000904900YJ26H,1960,1960,3_industrial
000905000YJ26H,1960,1960,3_industrial
000905200YJ26H,1916,1916,1_residential
000905300YJ26H,1916,1916,3_industrial
000905400YJ26H,1925,1925,1_residential
000905500YJ26H,1920,1920,1_residential
000905600YJ26H,1930,1930,1_residential
000905700YJ26H,1925,1925,1_residential
000905800YJ26H,1910,1910,1_residential
000905900YJ26H,1934,1934,1_residential
000906000YJ26H,1931,1931,1_residential
000906200YJ26H,1925,1925,1_residential
000906300YJ26H,1930,1930,1_residential
000906500YJ26H,1930,1980,1_residential
000906900YJ26H,1935,1935,1_residential
000907100YJ26H,1930,1930,1_residential
000907200YJ26H,1930,1930,1_residential
000907300YJ26H,1995,1995,1_residential
000907400YJ26H,1970,1970,3_industrial
000907500YJ26H,1955,1955,3_industrial
000907600YJ26H,1910,1910,1_residential
000907700YJ26H,1970,1970,4_1_office
000907800YJ26H,1930,1930,1_residential
000907900YJ26H,1930,1930,1_residential
000908000YJ26H,1925,1925,1_residential
000908100YJ26H,1925,1925,1_residential
000908200YJ26H,1910,1910,1_residential
000908300YJ26H,1930,1930,1_residential
000909500YJ26H,1940,1940,1_residential
000909600YJ26H,1940,1940,1_residential
000910300YJ26H,1952,1985,3_industrial
000910400YJ26H,1935,1935,3_industrial
000910500YJ26H,1935,1990,1_residential
000910600YJ26H,1952,1952,3_industrial
000911200YJ26H,1940,1940,1_residential
000911400YJ26H,1940,1940,1_residential
000911500YJ26H,1965,1965,3_industrial
000911600YJ26H,1960,1960,3_industrial
001000100YJ26D,1960,1960,1_residential
001000100YJ26F,1950,2000,1_residential
001000100YJ27D,1910,1910,1_residential
001000100YJ27E,1890,1890,1_residential
001000100YJ35A,1960,1960,1_residential
001000200YJ26D,1920,1920,1_residential
001000200YJ26F,1950,1970,1_residential
001000200YJ27D,1895,1895,1_residential
001000200YJ27E,1890,2013,1_residential
001000200YJ27G,1920,1920,1_residential
001000200YJ35A,1960,1960,1_residential
001000300YJ26D,1920,1920,1_residential
001000300YJ26F,1940,1940,1_residential
001000300YJ27D,1895,1895,1_residential
001000300YJ27E,1986,1986,1_residential
001000300YJ27G,1920,1920,1_residential
001000300YJ35A,1968,1968,1_residential
001000400YJ26D,1920,1990,1_residential
001000400YJ26F,1960,1960,1_residential
001000400YJ27D,1925,1925,1_residential
001000400YJ27E,1986,1986,1_residential
001000400YJ35A,1973,1973,4_3_publicServices
001000500YJ26D,1985,1985,4_2_retail
001000500YJ26F,1962,1962,1_residential
001000500YJ27D,1900,1900,1_residential
001000500YJ27E,1890,1890,1_residential
001000500YJ35A,1971,2000,1_residential
001000600YJ26D,1940,2002,1_residential
001000600YJ26F,1975,1975,1_residential
001000600YJ27D,1910,1910,1_residential
001000600YJ27E,1890,1890,1_residential
001000600YJ35A,1955,1955,4_3_publicServices
001000700YJ26D,1931,1999,1_residential
001000700YJ26F,1988,1988,3_industrial
001000700YJ27D,1935,1935,1_residential
001000700YJ27E,1920,2010,1_residential
001000700YJ35A,1978,1978,1_residential
001000800YJ26D,1930,1930,1_residential
001000800YJ26F,1930,1985,1_residential
001000800YJ27D,1900,1900,1_residential
001000800YJ27E,1920,1920,1_residential
001000800YJ35A,1940,1940,1_residential
001000900YJ26D,1980,1980,3_industrial
001000900YJ26F,1930,1930,1_residential
001000900YJ27D,1910,1910,1_residential
001000900YJ27E,1920,2007,3_industrial
001000900YJ35A,1930,1990,1_residential
001001000YJ26D,1930,1930,3_industrial
001001000YJ26F,1945,1945,1_residential
001001000YJ27D,1920,1920,1_residential
001001000YJ27E,1920,2007,1_residential
001001000YJ35A,1960,1960,1_residential
001001100YJ26D,1978,1985,3_industrial
001001100YJ26F,1945,1990,1_residential
001001100YJ27E,1890,1890,1_residential
001001100YJ35A,1960,1995,1_residential
001001200YJ26F,1925,1925,1_residential
001001200YJ27D,1940,1940,1_residential
001001200YJ27E,1925,1925,1_residential
001001200YJ35A,1963,1963,1_residential
001001300YJ26D,1985,1985,4_2_retail
001001300YJ26F,1970,1970,1_residential
001001300YJ27D,1940,1940,1_residential
001001300YJ27E,1930,1930,1_residential
001001300YJ35A,1975,1975,4_3_publicServices
001001400YJ26F,1920,1920,1_residential
001001400YJ27D,1925,1925,1_residential
001001400YJ27E,1890,1890,1_residential
001001400YJ35A,1960,1960,4_2_retail
001001500YJ27D,1920,1920,1_residential
001001500YJ27E,1925,1925,1_residential
001001500YJ35A,1968,1994,1_residential
001001600YJ26F,1930,1930,1_residential
001001600YJ27D,1920,1920,1_residential
001001600YJ27E,1930,1930,3_industrial
001001600YJ35A,1930,1992,1_residential
001001700YJ26F,1940,1940,1_residential
001001700YJ27D,1920,1920,1_residential
001001700YJ27E,1930,1930,1_residential
001001700YJ35A,1956,1956,1_residential
001001800YJ26F,1940,1940,1_residential
001001800YJ27D,1945,1945,1_residential
001001800YJ27E,1940,1940,1_residential
001001800YJ35A,1947,1947,1_residential
001001900YJ26F,1940,1940,1_residential
001001900YJ27D,1950,1950,1_residential
001001900YJ27E,1940,1940,1_residential
001001900YJ35A,2000,2000,1_residential
001002000YJ26F,1930,1930,1_residential
001002000YJ27D,1920,1920,1_residential
001002000YJ27E,1920,1920,1_residential
001002000YJ35A,1945,1945,1_residential
001002100YJ26F,1930,1930,1_residential
001002100YJ27D,1960,1960,1_residential
001002100YJ27E,1890,1890,1_residential
001002100YJ35A,1940,1940,1_residential
001002200YJ26F,1940,1990,1_residential
001002200YJ27D,1940,1940,1_residential
001002200YJ27E,1890,1890,1_residential
001002200YJ35A,1950,1950,1_residential
001002300YJ26F,1930,1930,1_residential
001002300YJ27D,1940,1940,1_residential
001002300YJ27E,1978,1978,1_residential
001002300YJ35A,1920,1920,1_residential
001002400YJ26F,1930,1930,1_residential
001002400YJ27D,1930,1930,1_residential
001002400YJ27E,1950,1950,1_residential
001002400YJ35A,2005,2005,1_residential
001002500YJ26F,1940,1980,1_residential
001002500YJ27D,1930,1930,1_residential
001002500YJ27E,1935,1935,1_residential
001002500YJ35A,1960,1960,1_residential
001002600YJ26F,1930,1930,1_residential
001002600YJ27D,1948,1948,1_residential
001002600YJ27E,1890,2005,1_residential
001002600YJ35A,1960,1960,1_residential
001002700YJ26F,1945,1945,1_residential
001002700YJ27D,1930,1990,1_residential
001002700YJ27E,1890,1890,1_residential
001002700YJ35A,1960,1990,1_residential
001002800YJ26F,1930,1930,1_residential
001002800YJ27D,1930,1980,1_residential
001002800YJ27E,1930,1930,3_industrial
001002900YJ26F,1940,1940,1_residential
001002900YJ27D,1940,1980,1_residential
001002900YJ27E,1930,1930,1_residential
001002900YJ35A,1962,1962,1_residential
001003000YJ26F,1960,1960,1_residential
001003000YJ27E,1930,1930,1_residential
001003000YJ35A,1920,1920,1_residential
001003100YJ26F,1972,1972,1_residential
001003100YJ27E,1925,1925,3_industrial
001003100YJ35A,1955,1955,4_3_publicServices
001003200YJ26F,1974,1974,1_residential
001003200YJ27E,1890,1890,1_residential
001003200YJ35A,1955,1955,3_industrial
001003300YJ26F,1974,1974,1_residential
001003300YJ27E,1890,1890,1_residential
001003300YJ35A,1930,1930,1_residential
001003400YJ26F,1940,1940,1_residential
001003400YJ27E,1925,1925,1_residential
001003400YJ35A,1990,1990,1_residential
001003500YJ27E,1950,1950,1_residential
001003500YJ35A,1962,1962,1_residential
001003600YJ35A,1962,1962,1_residential
001003700YJ26F,1940,1940,3_industrial
001003800YJ26F,1968,1968,1_residential
001003900YJ26F,1940,1940,1_residential
001004000YJ26F,1970,1970,1_residential
001004100YJ26F,1940,1940,1_residential
001004200YJ26F,1970,1970,1_residential
001004300YJ26F,1988,1988,1_residential
001004400YJ26F,1930,1930,1_residential
001004500YJ26F,1930,1930,1_residential
001004600YJ26F,1945,1945,1_residential
001004600YJ27F,1925,1925,1_residential
001004700YJ26F,1930,1930,1_residential
001004700YJ27E,1925,1925,1_residential
001004800YJ26F,1930,1980,1_residential
001004800YJ27E,1920,1920,1_residential
001004900YJ26F,1910,1990,1_residential
001004900YJ27E,1940,2005,1_residential
001005000YJ26F,1986,1986,4_1_office
001005000YJ27E,1890,1890,1_residential
001005100YJ26F,1928,1928,1_residential
001005100YJ27E,1890,1890,1_residential
001005200YJ26F,1940,2000,3_industrial
001005200YJ27E,1940,1940,1_residential
001005300YJ26F,1940,1940,1_residential
001005300YJ27E,1945,1945,1_residential
001005400YJ26F,1930,2000,1_residential
001005400YJ27E,1998,2006,1_residential
001005500YJ26F,1930,1930,1_residential
001005500YJ27E,1986,1986,3_industrial
001005600YJ26F,1967,1967,1_residential
001005600YJ27E,1940,1940,1_residential
001005700YJ26F,1940,1940,1_residential
001005700YJ27E,1940,1940,1_residential
001005800YJ26F,1940,1940,1_residential
001005900YJ26F,1940,1990,1_residential
001007400YJ26F,1980,1980,3_industrial
001007500YJ26F,1999,1999,4_2_retail
001007600YJ26F,1999,1999,4_2_retail
001007700YJ26F,1999,1999,4_2_retail
001007800YJ26F,2000,2000,1_residential
001007900YJ26F,1970,1970,1_residential
001008000YJ26F,1950,1950,1_residential
001008100YJ26F,1940,1940,3_industrial
001100100YJ36C,1920,1920,1_residential
001100200YJ27H,1910,1910,1_residential
001100200YJ36A,1955,1955,1_residential
001100200YJ36C,1920,1990,1_residential
001100300YJ27H,1910,1910,1_residential
001100300YJ36C,1910,1995,1_residential
001100400YJ27F,1994,1994,1_residential
001100400YJ27H,1910,1910,1_residential
001100400YJ36C,1940,1940,3_industrial
001100600YJ27H,1910,1910,1_residential
001100600YJ36C,1920,1920,1_residential
001100700YJ27H,1910,1910,1_residential
001100800YJ27H,1800,1800,
001102000YJ26H,1900,1900,1_residential
001102100YJ26H,1900,1900,1_residential
001102200YJ26H,1900,1900,1_residential
001102300YJ26H,1980,1980,1_residential
001102400YJ26H,1890,1890,1_residential
001102400YJ27F,1890,1890,1_residential
001102500YJ26H,1930,2007,1_residential
001102600YJ26H,1955,1955,3_industrial
001102700YJ26H,1955,1955,3_industrial
001102800YJ26H,1955,1955,3_industrial
001102900YJ26H,1910,1970,1_residential
001102900YJ27F,1890,2006,1_residential
001103000YJ27F,1890,2000,1_residential
001103100YJ27F,1955,1955,1_residential
001103200YJ27F,1955,1955,1_residential
001103300YJ27F,1890,1890,1_residential
001103400YJ27F,1920,1920,1_residential
001103500YJ27F,1930,2006,1_residential
001103600YJ27F,1930,1930,1_residential
001103700YJ27F,1930,1930,1_residential
001103800YJ27F,1930,1930,1_residential
001103900YJ27F,1930,1930,1_residential
001104000YJ27F,1930,1930,1_residential
001105100YJ27F,1988,1988,1_residential
001105200YJ27F,1950,1950,1_residential
001105300YJ27F,1965,1965,1_residential
001105400YJ27F,1938,1938,1_residential
001105500YJ27F,1930,1930,1_residential
001105600YJ27F,1971,1971,1_residential
001105700YJ27F,1971,1971,1_residential
001105800YJ27F,1890,2000,1_residential
001106400YJ27F,1996,1996,1_residential
001106500YJ27F,1930,2023,1_residential
001106600YJ27F,1996,1996,3_industrial
001106700YJ27F,1999,1999,1_residential
001200100YJ26G,1970,1970,3_industrial
001200100YJ27F,1920,1920,1_residential
001200100YJ27H,1890,1950,1_residential
001200100YJ28A,1890,1890,1_residential
001200100YJ35E,1890,1890,1_residential
001200200YJ27F,1920,1920,1_residential
001200200YJ27H,1965,1965,1_residential
001200200YJ35E,1975,1975,1_residential
001200300YJ26G,1900,1970,1_residential
001200300YJ27F,1946,1946,1_residential
001200300YJ27H,1960,1960,1_residential
001200300YJ35E,1965,2005,1_residential
001200400YJ27F,1910,1910,1_residential
001200400YJ27H,1930,2004,1_residential
001200400YJ35E,1980,1980,1_residential
001200500YJ27F,1920,1920,1_residential
001200500YJ27H,1930,1930,1_residential
001200500YJ35E,1977,1977,4_2_retail
001200600YJ27F,1906,1906,1_residential
001200600YJ27H,1930,1930,1_residential
001200600YJ35E,1975,1975,1_residential
001200700YJ27F,1933,1933,3_industrial
001200700YJ27H,1930,1930,1_residential
001200800YJ27F,1920,1920,1_residential
001200800YJ27H,1930,1930,1_residential
001200900YJ27F,1920,1990,1_residential
001201000YJ27F,1977,1977,3_industrial
001201100YJ27F,1940,1940,3_industrial
001201200YJ27F,1940,1940,1_residential
001201300YJ27F,1920,1920,1_residential
001201700YJ27F,1930,1999,1_residential
001202100YJ27F,1964,1964,1_residential
001202500YJ27F,1890,1890,1_residential
001202700YJ27F,1900,1900,1_residential
001202900YJ27F,1890,1890,1_residential
001203000YJ27F,1890,1890,3_industrial
001203200YJ27F,1916,1916,1_residential
001206400YJ27F,1975,1975,3_industrial
001206500YJ27F,1950,1950,3_industrial
001300100YJ26G,1960,1970,1_residential
001300100YJ27C,1900,1900,1_residential
001300100YJ27D,1930,1930,3_industrial
001300100YJ35E,1965,1965,4_3_publicServices
001300200YJ26G,1930,1930,1_residential
001300200YJ27C,1890,1890,1_residential
001300200YJ27D,1930,1930,3_industrial
001300200YJ27H,1984,1984,3_industrial
001300300YJ26H,1930,1930,3_industrial
001300300YJ27C,1890,1890,1_residential
001300300YJ27D,1920,1920,1_residential
001300300YJ27H,1910,1910,1_residential
001300400YJ26H,1940,1940,1_residential
001300400YJ27C,1890,1890,1_residential
001300400YJ27D,1920,1920,1_residential
001300400YJ27F,1950,1950,3_industrial
001300400YJ27H,1945,1945,1_residential
001300500YJ27C,1900,1900,1_residential
001300500YJ27F,1920,1920,1_residential
001300500YJ27H,1945,1945,1_residential
001300500YJ28A,1890,1890,1_residential
001300600YJ27C,1900,1900,1_residential
001300700YJ27H,1920,1920,1_residential
001300800YJ27C,1900,1900,1_residential
001300800YJ27H,1945,1945,1_residential
001300900YJ27C,1900,1900,1_residential
001300900YJ27H,1920,1920,1_residential
